NMI,ARI,ASW
0.1219672581216988,0.5436046186847809,0.49078923
0.07350147448908306,0.5105724076839648,0.49006847
0.06642714440949467,0.5086279296814427,0.48684052
0.029862746609495096,0.4955911584608613,0.49397254
0.12215863916938237,0.5277785606511062,0.51681757
0.1034765772751309,0.514387514232553,0.4937436
0.08034156140393182,0.5365260086510651,0.4964389
0.05622533350386686,0.5123373620426704,0.4884502
0.03577855714393075,0.5098039662708908,0.4933224
0.05257124480294548,0.5119884199112683,0.49250197
0.04772914347543515,0.4932178125582262,0.48955485
0.018368809441474326,0.4910738394174521,0.49455586
0.0401131259372631,0.4964770393580759,0.49473214
0.029812154251416992,0.4987379997295714,0.49240318
0.07285414430909277,0.5119976120322761,0.4917538
0.00972234671405864,0.4887015191370863,0.4931806
0.006043457467306438,0.4874112991791853,0.4931212
0.095786514619027,0.5340741490167533,0.4881759
0.09759578555180252,0.5216805398697731,0.49364904
0.05708593384525893,0.5220603019176452,0.48751798
0.03436041295987146,0.5009382906944054,0.49149057
0.11385225259529139,0.5147805897818479,0.49273306
0.061945296332356355,0.5113332005377527,0.492148
0.035723862368700024,0.5058465198083887,0.49441195
0.01610725056430724,0.4927572703593959,0.49279767
0.041328003716272516,0.5132859985676219,0.49306017
0.03232406817196889,0.49767656400717586,0.49210295
0.02085582460540992,0.49865908014918997,0.495528
0.07935156950559942,0.5195204818703929,0.48745322
0.019051522509809855,0.4934195700184793,0.49428532
0.03494228134267346,0.5085320169067616,0.49194592
0.0689568116630837,0.5072304517464781,0.4838614
0.07952143771397818,0.5213859713938882,0.4890679
0.1186560849518281,0.5386666159794322,0.48918736
0.007587489697178666,0.49114040059021447,0.49339145
0.0720572752993852,0.5293077872415449,0.49249896
0.026969099558776497,0.4999775487920876,0.4981856
0.044274879311095285,0.5049732205267633,0.49279934
0.033211983457247685,0.4968999736661495,0.49497652
0.060513353472239934,0.5124887008465343,0.4911186
0.06274472240769562,0.5204272451427528,0.49744353
0.040326875521911325,0.5076423049894588,0.49734518
0.04534879256444206,0.5070452115986828,0.49015754
0.012327599627801096,0.49200976790101464,0.49448544
0.1036168115627921,0.5289547037129964,0.50096196
0.05283479889768235,0.5008959933602176,0.49028188
0.014428325720199676,0.49676757289518364,0.49149713
0.1510617697532457,0.5468187120642068,0.4969069
0.018604797294497072,0.49119873769173583,0.49221787
0.0710207610595457,0.5283659326293568,0.49020654
