kBET,ARI,ASW
1.0,0.5079687800723169,0.50219035
1.0,0.5049583682883041,0.49990964
0.9830508474576272,0.5047238997369694,0.4992354
0.9661016949152542,0.5084650236236394,0.50376666
1.0,0.4960983443717646,0.49970394
0.9322033898305084,0.5071021369237367,0.49721152
0.9830508474576272,0.500374930637832,0.5032917
0.9152542372881356,0.5011743836875375,0.50128794
0.9491525423728814,0.5072060478891403,0.50243294
0.9661016949152542,0.5006957717541225,0.5001497
0.9661016949152542,0.49091497829677877,0.5001518
0.9830508474576272,0.5071748701283623,0.49918872
0.9830508474576272,0.5063759505962707,0.49970394
0.9830508474576272,0.5071021369237367,0.4994917
0.9661016949152542,0.5048962818859428,0.498946
0.9152542372881356,0.5048031809036508,0.50042796
0.9491525423728814,0.495793924815639,0.5000962
0.9152542372881356,0.5078405390873834,0.49747598
0.9830508474576272,0.5079687800723169,0.5020272
0.9491525423728814,0.49673884382655076,0.50094604
0.9661016949152542,0.5077712465922766,0.50188565
0.9830508474576272,0.5005421262806455,0.5006708
0.9830508474576272,0.5084962881687343,0.50239825
0.9491525423728814,0.5067387835932627,0.49989086
0.9152542372881356,0.5005421262806455,0.5006964
0.9830508474576272,0.5008358419965229,0.50004303
0.9830508474576272,0.5065313868095318,0.50137794
1.0,0.5076985098206137,0.49971855
0.9830508474576272,0.5072060478891403,0.49801755
0.9830508474576272,0.49678974796208086,0.4984519
0.9830508474576272,0.5067387835932627,0.49964595
0.9322033898305084,0.5084962881687343,0.4992442
0.9152542372881356,0.5072832705606196,0.49981076
0.9661016949152542,0.5049411205338296,0.49754667
0.9661016949152542,0.5063759505962707,0.50211334
0.9830508474576272,0.5069671163033935,0.501189
0.9152542372881356,0.5070155769706091,0.5026411
0.9661016949152542,0.5082289268184761,0.501046
0.9661016949152542,0.5072961385118611,0.50217783
0.9322033898305084,0.5062930902823232,0.496625
0.9661016949152542,0.5037847652464085,0.49945456
0.9830508474576272,0.4965455032134536,0.4977231
0.9830508474576272,0.5067387835932627,0.5004561
0.9830508474576272,0.5049928673323822,0.4991092
0.9661016949152542,0.5071402326670937,0.5017669
0.9491525423728814,0.5013626602406478,0.49779624
0.9830508474576272,0.4909451626919388,0.4988804
0.9661016949152542,0.5072337646724518,0.49938965
0.9661016949152542,0.5066039563702254,0.5012835
0.9322033898305084,0.4905631010698429,0.49618334
