NMI,ARI,ASW
0.03732834813913095,0.5063590009302983,0.4919391
0.09646604716135906,0.5402632183924877,0.4938914
0.020525272296500006,0.4912224812362165,0.49146932
0.015498411201344073,0.49808913063397847,0.49649006
0.09897081489203481,0.5081733632593638,0.49676108
0.07427141134511135,0.5255778041310116,0.48684597
0.01905929086867798,0.5029980871869388,0.49486664
0.058720947480510786,0.5231904427266338,0.49345055
0.028112431875742104,0.507224177344643,0.49209857
0.011720638996468948,0.4914408455042531,0.492788
0.013539854803909495,0.49379466249943105,0.49105388
0.018914402019115595,0.4939998428915351,0.4949928
0.04532004374965706,0.5110236163140784,0.49459484
0.04504862234238383,0.5027744061984135,0.4920634
0.005199116192730358,0.4925203823446725,0.49322158
0.08448138622131102,0.5129588481362374,0.49459982
0.08156727305170632,0.5158709429723621,0.49347955
0.08348115070398303,0.5290498330108044,0.494811
0.0965024838951363,0.5147020366672522,0.4916475
0.06157370473013149,0.515584156562852,0.49769375
0.13056950982215385,0.5326595001219248,0.49303654
0.053774120301419294,0.5149895936127672,0.4942177
0.06144452104550167,0.5014581287222472,0.49368954
0.047959635939041255,0.5038466126982354,0.49352697
0.05905810918958511,0.5164843496426553,0.48980305
0.05258371672547304,0.5199631817124443,0.4924276
0.05236378179120266,0.5039015670373217,0.49072078
0.10874074128852548,0.5461976738966923,0.4974773
0.01957368121111515,0.49748310340172397,0.49555397
0.04312708233489989,0.5045572907537479,0.4958804
0.09858623318182842,0.5257544305923855,0.48994756
0.04666037534183066,0.5033946433754335,0.4946635
0.053666911117488,0.5133077661476558,0.494894
0.09049774079242158,0.5213486533614146,0.49445263
0.0391032599928971,0.5014120959807487,0.49428353
0.02749265214769151,0.5051623000308736,0.49343786
0.030540081157502817,0.5016422338595206,0.49670497
0.0036207790617687305,0.4857591491371458,0.4974272
0.016767028213256676,0.49546483187418566,0.49263734
0.06709004236874203,0.5123293771849741,0.4958061
0.04784746639694546,0.5068354785712227,0.4899729
0.03649570761611919,0.49837498410385256,0.49851936
0.009774495427892218,0.4912224812362165,0.49549022
0.14235434511406087,0.5338249377774811,0.49289265
0.021724950262858436,0.5010157759965107,0.49096054
0.05083054304933834,0.5003913798084902,0.49091974
0.05205383434982358,0.5062347554832448,0.49218404
0.045421419652833445,0.5050509486999297,0.4945643
0.05689559191077771,0.5065508440369881,0.49375072
0.025872598589270494,0.5060404174994448,0.4928045
