kBET,ARI,ASW
0.9491525423728814,0.4909317469469623,0.495171
0.9491525423728814,0.5014517129529685,0.49751908
0.9661016949152542,0.4965455032134536,0.500463
0.6101694915254238,0.41706120041130745,0.46266997
0.9152542372881356,0.5008358419965229,0.49926758
0.9661016949152542,0.5080832118223373,0.49808818
0.9491525423728814,0.4903287963602322,0.50243837
0.8813559322033898,0.5071402326670937,0.4970308
0.8983050847457628,0.5049411205338296,0.5014428
0.9491525423728814,0.5084268166224696,0.5030519
0.9491525423728814,0.5060239814428662,0.50187725
1.0,0.5084025060657064,0.5048671
0.9830508474576272,0.5082705750272476,0.4999621
0.9661016949152542,0.5076223317405734,0.5026055
1.0,0.5082289268184761,0.5018804
0.9322033898305084,0.5069671163033935,0.5018479
0.9661016949152542,0.5084893401597849,0.50053024
0.9491525423728814,0.5066039563702254,0.49519104
0.9491525423728814,0.5080277233237409,0.50341
0.9830508474576272,0.5080277233237409,0.49963653
0.9322033898305084,0.500374930637832,0.5039532
1.0,0.5071021369237367,0.50097036
0.9661016949152542,0.5082289268184761,0.50112
0.864406779661017,0.4757589918276608,0.49170125
0.9661016949152542,0.49640313798734104,0.50085723
0.9830508474576272,0.4908143904468022,0.5026628
1.0,0.5012188726554626,0.5014647
0.9830508474576272,0.4661686018403953,0.49997354
0.9661016949152542,0.5083087585488151,0.4996745
0.9661016949152542,0.5075427154593958,0.5016924
0.9491525423728814,0.5045791896718383,0.4978152
0.9661016949152542,0.5046790996573804,0.4984998
0.9491525423728814,0.4968101125376446,0.4993416
0.9830508474576272,0.5048031809036508,0.50320035
0.8983050847457628,0.5046308623112119,0.5014648
1.0,0.5084025060657064,0.50153196
0.9830508474576272,0.4960983443717646,0.5021872
0.9661016949152542,0.5081838156272234,0.50124204
0.9661016949152542,0.5073731814159834,0.5026946
0.8983050847457628,0.5071402326670937,0.49919623
1.0,0.4962913368522637,0.50023746
0.9322033898305084,0.5012976032584866,0.49444318
0.9830508474576272,0.5048686928297432,0.50147176
0.9830508474576272,0.5013900577061794,0.5042108
0.9830508474576272,0.5049583682883041,0.49867994
0.9661016949152542,0.5047652607167149,0.4960392
0.9661016949152542,0.504197140787368,0.5004809
0.9322033898305084,0.5067387835932627,0.49983907
0.9491525423728814,0.5076223317405734,0.49929428
0.9322033898305084,0.500374930637832,0.501381
