kBET,ARI,ASW
0.9152542372881356,0.5041214880733971,0.5001507
0.9491525423728814,0.5043381905419531,0.49705505
0.9491525423728814,0.5084789185023652,0.50008345
0.9661016949152542,0.5070155769706091,0.49939156
0.9491525423728814,0.5080832118223373,0.49899602
0.9830508474576272,0.5084268166224696,0.500438
0.9830508474576272,0.5076985098206137,0.50126207
0.9830508474576272,0.5081352432994843,0.50070417
0.9661016949152542,0.5049583682883041,0.49998903
0.9491525423728814,0.5046790996573804,0.4977423
0.9830508474576272,0.5082289268184761,0.50024986
0.9830508474576272,0.5082705750272476,0.49969333
0.9491525423728814,0.5072337646724518,0.50045365
0.9661016949152542,0.5009007791739855,0.49560452
1.0,0.5084268166224696,0.50291145
0.9830508474576272,0.5084476560930923,0.50211096
0.9830508474576272,0.5081838156272234,0.49984097
0.9491525423728814,0.5069671163033935,0.50304776
0.9661016949152542,0.5084789185023652,0.50081396
1.0,0.4965455032134536,0.5043353
0.9322033898305084,0.5013900577061794,0.49956733
0.9830508474576272,0.49640313798734104,0.49974012
0.9152542372881356,0.5076985098206137,0.5010855
1.0,0.5081838156272234,0.50174034
1.0,0.5012188726554626,0.5041934
0.9491525423728814,0.5069671163033935,0.5006232
0.864406779661017,0.5070155769706091,0.49527836
0.9661016949152542,0.5083747254188387,0.5000738
0.9491525423728814,0.4909451626919388,0.50180435
1.0,0.5043381905419531,0.50338143
0.8983050847457628,0.5073100014483367,0.502565
0.9661016949152542,0.4906133383581227,0.49178487
0.9830508474576272,0.5014345849745668,0.50312465
0.9661016949152542,0.45569086036925643,0.497553
0.9491525423728814,0.5073273311844384,0.49956584
0.8813559322033898,0.4907440034745839,0.4970277
0.9661016949152542,0.5071402326670937,0.5023521
0.9491525423728814,0.5068598435000082,0.4988373
0.9830508474576272,0.44417634247582305,0.4973185
0.9830508474576272,0.5048376587452822,0.50247025
0.8813559322033898,0.4558651935936078,0.4983006
0.9830508474576272,0.4956215861799157,0.5007828
0.8813559322033898,0.46638515959961413,0.49507433
0.8813559322033898,0.5083087585488151,0.49774867
0.9661016949152542,0.5082705750272476,0.49940085
0.9830508474576272,0.5009623141402849,0.49955076
0.9830508474576272,0.5084268166224696,0.50156826
0.9491525423728814,0.5014345849745668,0.50302064
0.9830508474576272,0.5065313868095318,0.50344706
0.9491525423728814,0.5048376587452822,0.5016451
