#SampleID	SRR5947807	SRR5947808	SRR5947809	SRR5947810	SRR5947811	SRR5947812	SRR5947813	SRR5947814	SRR5947815	SRR5947816	SRR5947817	SRR5947818	SRR5947819	SRR5947820	SRR5947821	SRR5947822	SRR5947823	SRR5947824	SRR5947825	SRR5947826	SRR5947827	SRR5947828	SRR5947829	SRR5947830	SRR5947831	SRR5947832	SRR5947833	SRR5947834	SRR5947835	SRR5947836	SRR5947837	SRR5947838	SRR5947839	SRR5947840	SRR5947841	SRR5947842	SRR5947843	SRR5947844	SRR5947845	SRR5947846	SRR5947847	SRR5947848	SRR5947849	SRR5947850	SRR5947851	SRR5947852	SRR5947853	SRR5947854	SRR5947855	SRR5947856	SRR5947857	SRR5947858	SRR5947859	SRR5947860	SRR5947861	SRR5947862	SRR5947863	SRR5947864	SRR5947865	SRR5947866	SRR5947867	SRR5947868	SRR5947869	SRR5947870	SRR5947871	SRR5947872	SRR5947873	SRR5947874	SRR5947875	SRR5947876	SRR5947877	SRR5947878	SRR5947879	SRR5947880	SRR5947881	SRR5947882	SRR5947883	SRR5947884	SRR5947895	SRR5947896	SRR5947897	SRR5947898	SRR5947899	SRR5947900	SRR5947901	SRR5947902	SRR5947903	SRR5947904	SRR5947905	SRR5947906	SRR5947907	SRR5947908	SRR5947909	SRR5947910	SRR5947911	SRR5947912	SRR5947913	SRR5947914	SRR5947915	SRR5947916	SRR5947918	SRR5947919	SRR5947920	SRR5947921	SRR5947922	SRR5947923	SRR5947924	SRR5947925	SRR5947927	SRR5947928	SRR5947929	SRR5947931	SRR5947932	SRR5947933	SRR5947934	SRR5947935	SRR5947936	SRR5947937	SRR5947938	SRR5947939	SRR5947940	SRR5947941	SRR5947942	SRR5947943	SRR5947944	SRR5947945	SRR5947946	SRR5947947	SRR5947949	SRR5947950	SRR5947952	SRR5947953	SRR5947955	SRR5947959	SRR5947962	SRR5947963	SRR5947967	SRR5947968	SRR5947970	SRR5947972	SRR5983264	SRR5983265	SRR5983266	SRR5983267	SRR5983268	SRR5983269	SRR5983270	SRR5983271	SRR5983272	SRR5983273	SRR5983274	SRR5983275	SRR5983276	SRR5983277	SRR5983278	SRR5983279	SRR5983280	SRR5983281	SRR5983282	SRR5983283	SRR5983284	SRR5983285	SRR5983286	SRR5983287	SRR5983288	SRR5983289	SRR5983290	SRR5983291	SRR5983292	SRR5983293	SRR5983294	SRR5983295	SRR5983296	SRR5983297	SRR5983298	SRR5983299	SRR5983300	SRR5983301	SRR5983302	SRR5983303	SRR5983304	SRR5983305	SRR5983306	SRR5983307	SRR5983308	SRR5983309	SRR5983310	SRR5983311	SRR5983312	SRR5983313	SRR5983314	SRR5983315	SRR5983316	SRR5983317	SRR5983318	SRR5983319	SRR5983320	SRR5983321	SRR5983322	SRR5983323	SRR5983324	SRR5983325	SRR5983326	SRR5983327	SRR5983328	SRR5983329	SRR5983330	SRR5983331	SRR5983332	SRR5983333	SRR5983334	SRR5983335	SRR5983336	SRR5983337	SRR5983338	SRR5983339	SRR5983340	SRR5983341	SRR5983342	SRR5983343	SRR5983344	SRR5983345	SRR5983346	SRR5983347	SRR5983348	SRR5983349	SRR5983350	SRR5983351	SRR5983352	SRR5983353	SRR5983354	SRR5983355	SRR5983356	SRR5983357	SRR5983358	SRR5983359	SRR5983360	SRR5983361	SRR5983362	SRR5983363	SRR5983364	SRR5983365	SRR5983366	SRR5983367	SRR5983368	SRR5983369	SRR5983370	SRR5983371	SRR5983372	SRR5983373	SRR5983374	SRR5983375	SRR5983376	SRR5983377	SRR5983378	SRR5983379	SRR5983380	SRR5983381	SRR5983382	SRR5983383	SRR5983384	SRR5983385	SRR5983386	SRR5983387	SRR5983388	SRR5983389	SRR5983390	SRR5983391	SRR5983392	SRR5983393	SRR5983394	SRR5983395	SRR5983396	SRR5983397	SRR5983398	SRR5983399	SRR5983400	SRR5983401	SRR5983402	SRR5983403	SRR5983404	SRR5983405	SRR5983406	SRR5983407	SRR5983408	SRR5983409	SRR5983410	SRR5983411	SRR5983412	SRR5983413	SRR5983414	SRR5983415	SRR5983416	SRR5983417	SRR5983418	SRR5983419	SRR5983420	SRR5983421	SRR5983422	SRR5983423	SRR5983424	SRR5983425	SRR5983426	SRR5983427	SRR5983428	SRR5983429	SRR5983430	SRR5983431	SRR5983432	SRR5983433	SRR5983434	SRR5983435	SRR5983436	SRR5983437	SRR5983438	SRR5983439	SRR5983440	SRR5983441	SRR5983442	SRR5983443	SRR5983444	SRR5983445	SRR5983446	SRR5983447	SRR5983448	SRR5983449	SRR5983450	SRR5983451	SRR5983452	SRR5983453	SRR5983454	SRR5983455	SRR5983456	SRR5983457	SRR5983458	SRR5983459	SRR5983460	SRR5983461	SRR5983462	SRR5983463	SRR5983464	SRR5983465	SRR5983466	SRR5983467	SRR5983468	SRR5983469	SRR5983470	SRR5983471	SRR5983472	SRR5983473	SRR5983474	SRR5983475	SRR5983476	SRR5983477	SRR5983478	SRR5983479	SRR5983480	SRR5983481	SRR5983482	SRR5983483	SRR5983484	SRR5983485
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Fermentimonas	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Gabonibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Gabonibacter;s__Gabonibacter_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Macellibacteroides	3.0	9.0	0	10.0	2.0	0	7.0	2.0	20.0	7.0	6.0	0	0	17.0	3.0	5.0	4.0	0	0	0	0	0	3.0	0	0	0	0	0	1.0	2.0	0	8.0	0	0	5.0	15.0	0	1.0	0	18.0	7.0	33.0	6.0	1.0	1.0	0	3.0	0	4.0	0	30.0	18.0	5.0	13.0	0	4.0	6.0	0	0	19.0	4.0	14.0	3.0	2.0	0	7.0	5.0	8.0	0	0	6.0	7.0	7.0	20.0	0	11.0	0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	6.0	3.0	1.0	2.0	3.0	1.0	5.0	0	0	0	4.0	8.0	0	3.0	0	0	0	0	10.0	0	1.0	4.0	2.0	0	14.0	1.0	0	2.0	0	2.0	2.0	6.0	5.0	2.0	5.0	11.0	2.0	30.0	5.0	1.0	0	11.0	0	11.0	13.0	1.0	10.0	0	0	0	0	8.0	30.0	1.0	1.0	0	3.0	0	4.0	7.0	5.0	3.0	8.0	3.0	2.0	1.0	4.0	1.0	2.0	2.0	1.0	7.0	26.0	1.0	0	0	3.0	0	0	0	5.0	0	6.0	6.0	0	2.0	5.0	0	5.0	8.0	1.0	24.0	0	8.0	4.0	0	9.0	3.0	0	1.0	0	2.0	2.0	14.0	0	0	5.0	10.0	3.0	0	2.0	0	0	1.0	0	8.0	0	1.0	1.0	0	1.0	42.0	0	11.0	0	9.0	0	6.0	23.0	18.0	4.0	0	4.0	1.0	9.0	2.0	7.0	1.0	5.0	10.0	0	1.0	11.0	1.0	6.0	0	0	1.0	0	0	14.0	0	4.0	0	0	7.0	2.0	0	0	3.0	0	2.0	4.0	6.0	3.0	0	3.0	11.0	0	3.0	9.0	0	12.0	2.0	1.0	3.0	0	0	4.0	0	12.0	0	1.0	0	8.0	2.0	12.0	2.0	0	3.0	14.0	1.0	2.0	0	0	0	9.0	0	6.0	1.0	11.0	11.0	7.0	4.0	0	2.0	0	2.0	5.0	3.0	1.0	30.0	2.0	0	4.0	9.0	7.0	0	1.0	5.0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Petrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Petrimonas;s__Petrimonas_sp._canine_oral_taxon_434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0	6.0	0	4.0	1.0	0	4.0	0	3.0	0	2.0	0	0	3.0	0	3.0	2.0	0	0	6.0	0	0	1.0	0	0	3.0	0	0	5.0	1.0	0	1.0	1.0	0	1.0	1.0	0	1.0	0	3.0	0	6.0	3.0	1.0	0	1.0	2.0	4.0	4.0	0	45.0	1.0	8.0	2.0	0	1.0	1.0	3.0	0	4.0	1.0	1.0	3.0	3.0	1.0	3.0	0	6.0	0	0	3.0	1.0	3.0	15.0	0	7.0	3.0	9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	8.0	5.0	10.0	0	5.0	3.0	1.0	0	0	1.0	0	2.0	3.0	0	1.0	0	0	11.0	0	4.0	3.0	2.0	1.0	2.0	0	9.0	1.0	0	1.0	0	0	0	1.0	3.0	3.0	1.0	3.0	0	2.0	0	1.0	1.0	3.0	0	5.0	8.0	10.0	0	0	0	1.0	1.0	3.0	8.0	1.0	0	0	1.0	0	0	5.0	7.0	2.0	2.0	2.0	1.0	0	0	1.0	3.0	32.0	0	2.0	8.0	1.0	2.0	1.0	1.0	1.0	4.0	2.0	0	0	1.0	1.0	1.0	0	4.0	0	0	2.0	1.0	0	1.0	6.0	4.0	1.0	0	2.0	0	1.0	3.0	12.0	6.0	2.0	0	0	2.0	5.0	0	0	0	1.0	1.0	1.0	0	4.0	0	1.0	2.0	0	3.0	8.0	2.0	3.0	6.0	4.0	3.0	2.0	3.0	1.0	3.0	0	6.0	0	3.0	3.0	1.0	4.0	2.0	1.0	0	2.0	0	3.0	5.0	0	3.0	0	2.0	0	8.0	0	1.0	1.0	0	1.0	1.0	5.0	1.0	2.0	0	3.0	3.0	5.0	8.0	0	1.0	0	1.0	0	6.0	1.0	6.0	1.0	1.0	0	0	0	1.0	1.0	3.0	2.0	1.0	2.0	1.0	0	6.0	0	1.0	1.0	2.0	4.0	1.0	0	4.0	1.0	0	2.0	0	0	6.0	3.0	3.0	5.0	0	0	2.0	4.0	2.0	2.0	0	11.0	0	0	1.0	7.0	1.0	0	0	4.0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_cangingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_sp._HMSC065F10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_sp._canine_oral_taxon_361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Sanguibacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	301.0	311.0	136.0	156.0	8801.0	721.0	296.0	120.0	231.0	210.0	426.0	108.0	1.0	388.0	139.0	3172.0	257.0	212.0	1.0	173.0	378.0	53.0	240.0	72.0	213.0	280.0	41.0	69.0	346.0	13540.0	16.0	218.0	3532.0	273.0	15245.0	20.0	41.0	67.0	5920.0	134.0	17.0	170.0	130.0	3645.0	186.0	459.0	6386.0	427.0	21780.0	43.0	175.0	358.0	1346.0	197.0	30.0	6474.0	5943.0	135.0	574.0	254.0	246.0	345.0	1300.0	302.0	457.0	131.0	246.0	67.0	114.0	199.0	300.0	194.0	113.0	2185.0	69.0	383.0	421.0	3034.0	10.0	1.0	1.0	11.0	0	0	2.0	0	0	1.0	0	0	0	0	11.0	0	2.0	0	0	0	4.0	0	0	11.0	2.0	24.0	13.0	2.0	14.0	26.0	4.0	0	0	95.0	0	3.0	1.0	1.0	0	46.0	0	0	0	2.0	0	27.0	0	0	0	0	0	7.0	0	20.0	10.0	0	0	0	0	0	0	0	217.0	219.0	249.0	714.0	1323.0	268.0	4560.0	135.0	6789.0	26.0	3991.0	974.0	3400.0	113.0	126.0	101.0	91.0	2.0	584.0	6.0	5167.0	1445.0	243.0	61.0	76.0	4.0	162.0	2748.0	3.0	234.0	160.0	4198.0	1160.0	220.0	311.0	6774.0	151.0	262.0	1158.0	256.0	1585.0	248.0	674.0	186.0	129.0	548.0	331.0	21.0	142.0	637.0	10.0	116.0	1084.0	128.0	238.0	277.0	4668.0	12.0	210.0	1301.0	216.0	553.0	534.0	478.0	303.0	5656.0	456.0	142.0	337.0	178.0	433.0	3605.0	75.0	374.0	141.0	1591.0	140.0	4.0	61.0	273.0	508.0	194.0	267.0	260.0	50.0	5.0	1271.0	2965.0	2755.0	341.0	114.0	215.0	47.0	65.0	385.0	117.0	6833.0	91.0	367.0	2292.0	64.0	84.0	335.0	640.0	5872.0	399.0	72.0	215.0	296.0	937.0	330.0	191.0	25.0	46.0	235.0	98.0	33.0	260.0	1954.0	123.0	115.0	7.0	88.0	867.0	234.0	8976.0	246.0	258.0	367.0	364.0	571.0	284.0	8760.0	42.0	195.0	76.0	463.0	258.0	80.0	481.0	91.0	113.0	7.0	55.0	108.0	379.0	183.0	178.0	209.0	324.0	304.0	356.0	443.0	8.0	93.0	1105.0	1785.0	93.0	119.0	15.0	534.0	28.0	109.0	2037.0	166.0	336.0	91.0	185.0	263.0	107.0	88.0	1291.0	152.0	88.0	164.0	189.0	636.0	423.0	10.0	26.0	165.0	99.0	195.0	246.0	92.0	369.0	193.0	34.0	620.0	8482.0	300.0	98.0	77.0	152.0	17039.0	7.0	170.0	222.0	141.0	282.0	148.0	4.0	141.0	96.0	281.0	230.0	29.0	253.0	463.0	9724.0	180.0	137.0	169.0	53.0	10321.0	67.0	195.0	390.0	71.0	45.0	19.0	115.0
