kBET,ARI,ASW
0.9305949008498584,0.5048862150435587,0.50141525
0.876770538243626,0.5123039549963031,0.5008989
0.9518413597733711,0.5195231909894569,0.49688387
0.9801699716713881,0.5076332897432774,0.49805897
0.8739376770538244,0.5275315561341377,0.49954528
0.8201133144475921,0.5209607066641123,0.5018423
0.9801699716713881,0.5154722179362232,0.49709362
0.9730878186968839,0.5051808693662105,0.5009437
0.9631728045325779,0.49304740387715806,0.49940014
0.9801699716713881,0.518370432724049,0.49789822
0.9801699716713881,0.5044329488031314,0.49829245
0.9419263456090652,0.5164711077511679,0.50023925
0.8810198300283286,0.5063260205097551,0.5014049
0.8937677053824362,0.5170851211073828,0.5002413
0.9745042492917847,0.5047412337860753,0.49931598
0.8796033994334278,0.5173039812744122,0.5000004
0.9504249291784702,0.5129709270921206,0.5011408
0.9305949008498584,0.5218246830420894,0.49547732
0.9688385269121813,0.5144400983165702,0.5000249
0.9631728045325779,0.5257017601945139,0.5001972
0.9546742209631728,0.5134994120390497,0.49874383
0.9560906515580736,0.5140839456874231,0.5014589
0.93342776203966,0.5160573848733812,0.5001115
0.7379603399433428,0.5144108120961253,0.49635983
0.9390934844192634,0.5241081257120734,0.500662
0.93342776203966,0.5054876391580423,0.500856
0.93342776203966,0.5251160706035235,0.49983186
0.9560906515580736,0.5218246830420894,0.5001165
0.9759206798866855,0.5111436452570205,0.49720836
0.9631728045325779,0.4936642626585921,0.49972528
0.9504249291784702,0.5077025774568236,0.5002887
0.35127478753541075,0.3830832255077855,0.45330083
0.9376770538243626,0.5213315501175337,0.5006461
0.9830028328611898,0.5104011480683508,0.49868482
0.9178470254957507,0.515342646827154,0.5003865
0.9079320113314447,0.5039621119912301,0.49367833
0.9801699716713881,0.5196841519536098,0.499659
0.886685552407932,0.5078580301196489,0.5002574
0.886685552407932,0.5259995731232079,0.50183916
0.93342776203966,0.5070729957432012,0.4996649
0.9178470254957507,0.48897348108852157,0.5015775
0.9745042492917847,0.5148451585373104,0.49399388
0.9773371104815864,0.5075562138362281,0.5002935
0.9815864022662889,0.501470234948141,0.49972296
0.9702549575070821,0.5205379505646794,0.49805522
0.9164305949008499,0.4981289124235363,0.5016558
0.9475920679886686,0.5017948267646155,0.5006653
0.9716713881019831,0.5118497694784382,0.50025284
0.9362606232294618,0.5199186108271825,0.50152683
0.953257790368272,0.5118930234128327,0.49998343
