kBET,ARI,ASW
0.9560906515580736,0.5017948267646155,0.49249142
0.9575070821529745,0.509191141313547,0.5008296
0.9773371104815864,0.5071161647159701,0.50063425
0.9603399433427762,0.5086186420409358,0.50062585
0.943342776203966,0.5157841724146524,0.5008662
0.9617563739376771,0.508021921389478,0.50030833
0.9858356940509915,0.5094168531276931,0.4991895
0.9759206798866855,0.5192741718983717,0.4994164
0.8541076487252125,0.5028960338819333,0.493308
0.8895184135977338,0.5223285632446281,0.5001661
0.9008498583569405,0.5180106152614418,0.5015727
0.8668555240793201,0.5209897886665574,0.5007789
0.9121813031161473,0.5158854673204623,0.49311256
0.9745042492917847,0.4994695708070146,0.4995147
0.9631728045325779,0.5218778783686178,0.49979174
0.7988668555240793,0.5250436493402719,0.5010817
0.9546742209631728,0.5166172062439228,0.5009525
0.9419263456090652,0.48887992822143234,0.49686974
0.8243626062322946,0.5091264930425833,0.49279213
0.9773371104815864,0.5170789742026797,0.49977338
0.9461756373937678,0.5122748929195702,0.4987594
0.9518413597733711,0.5183717801456089,0.50016683
0.9787535410764873,0.5069910851021842,0.49728787
0.9589235127478754,0.5149603315236622,0.4995737
0.943342776203966,0.5200106494982348,0.4980713
0.8427762039660056,0.5177567426193586,0.50166875
0.8427762039660056,0.5184405892949436,0.5000105
0.9730878186968839,0.5125823495558224,0.49934387
0.8951841359773371,0.5095843523068038,0.50182533
0.9617563739376771,0.5001574718130346,0.5006652
0.9603399433427762,0.5192741718983717,0.49925405
0.9716713881019831,0.522324228413308,0.49888742
0.9943342776203966,0.5201970993110063,0.49925196
0.9178470254957507,0.517654737165835,0.49991447
0.9405099150141643,0.5120109736289102,0.4970783
0.886685552407932,0.5099631194145859,0.4896807
0.9249291784702549,0.526684664199078,0.49944007
0.9773371104815864,0.5155529694192771,0.49981296
0.943342776203966,0.519027392775421,0.50019133
0.9560906515580736,0.5092040536098323,0.50021553
0.9815864022662889,0.4991117125706843,0.4994238
0.9589235127478754,0.5107758357436524,0.49652117
0.9617563739376771,0.5169581887516888,0.49996406
0.9872521246458924,0.5052817253846584,0.49957126
0.9787535410764873,0.5118040928216354,0.50075233
0.9490084985835694,0.5135452590545585,0.5015145
0.9730878186968839,0.5227165298606793,0.499573
0.9518413597733711,0.5133744314934358,0.50009525
0.9079320113314447,0.5212488630220686,0.49980772
0.9575070821529745,0.5058538440956586,0.5014516
