NMI,ARI,ASW
0.007018100072640757,0.497487034832205,0.4990816
0.0023819554879759845,0.4995425584949137,0.49743497
0.004321611499108916,0.5005264796727684,0.49877626
0.002992361072784036,0.49875086146832875,0.49811068
0.00494586553980606,0.511534742814597,0.49892265
0.004470019176389924,0.5015223292190388,0.49896735
0.007692530387589178,0.500084853437859,0.49692857
0.004493478623130274,0.4990520038052909,0.4986961
0.004331033032174222,0.5002686209099451,0.49837485
0.003075831024735799,0.4987673703115546,0.49709046
0.009278801656801084,0.5030845919809586,0.49795163
0.003995325030814566,0.49746054985488897,0.49779344
0.017123098258839196,0.5038920109297828,0.498732
0.0039016515726743688,0.498092575279277,0.49747995
0.004182302626156031,0.49839968425294173,0.4977
0.000588172250505355,0.5005506652873133,0.49755576
0.004956240452249177,0.5000437841308794,0.49924976
0.0019666265076324356,0.4978377129791398,0.49742076
0.0018766933083952796,0.49842047063831385,0.49727952
0.005192561205878122,0.4942009313570508,0.49802312
0.0005033423149936803,0.4977678685569029,0.49870676
0.007578192246699297,0.4980479776949866,0.49775568
0.00294359522843091,0.49832630994737426,0.49712437
0.00335432162871209,0.49790022262699773,0.49859604
0.0026931732692855293,0.49881254894412375,0.49812517
0.003171554047645652,0.499002014542749,0.49893805
0.003120713423729065,0.49762888039422426,0.49880022
0.0026732464073716245,0.4992698616521544,0.49895844
0.004699888390579891,0.49644236169624245,0.49777958
0.0034540745944789024,0.5007116328576817,0.49828354
0.0026401481325153964,0.49773659840068096,0.49846348
0.007893217715797929,0.49926655506285966,0.49779347
0.002741089522623698,0.4971050545970299,0.4988487
0.004355450015751381,0.5019432253120009,0.4972894
0.009481361491166282,0.49961331956788635,0.4970259
0.0025181429293070334,0.5015457352175369,0.49797818
0.010410624652270049,0.5002110680323717,0.4982626
0.00474791551137744,0.4981412039120899,0.49825138
0.003625077159109914,0.5005805519354313,0.49753964
0.0032038152130242394,0.49980381315925226,0.49823385
0.0037594373023803365,0.498861757357458,0.49866492
0.003160397108662677,0.49633351363741457,0.4990097
0.006588858797065615,0.5026649329943932,0.49822026
0.001294252336534272,0.4971063056071783,0.49734485
0.00044089893504944527,0.4977683890714019,0.4991727
0.0010504140067770888,0.4977449449779122,0.49874094
0.0018773343258461212,0.5001383753402111,0.49836317
0.006753755698408223,0.49927697038150315,0.4984853
0.0011616193721445127,0.49999929698019485,0.49813786
0.0140512871653223,0.516106479819049,0.4974774
