kBET,ARI,ASW
0.9419263456090652,0.5063794042460078,0.487934
0.7407932011331445,0.2853772945615314,0.45960546
0.9645892351274787,0.5032514779472173,0.4965247
0.8696883852691218,0.5189203305111799,0.5008763
0.9688385269121813,0.4993524636929072,0.49926835
0.9150141643059491,0.5158770018669184,0.49737698
0.8456090651558074,0.5299322142172693,0.5008306
0.9277620396600567,0.5100045317836239,0.5010301
0.9773371104815864,0.506197986416038,0.4989493
0.9645892351274787,0.5144701840958896,0.50005513
0.9575070821529745,0.5155380954550111,0.49916345
0.9419263456090652,0.5220951535967883,0.5000671
0.9305949008498584,0.523688668773421,0.5008085
0.9745042492917847,0.4998538916595042,0.49959147
0.9405099150141643,0.5182213493469419,0.49918818
0.9603399433427762,0.5144512391263866,0.500095
0.953257790368272,0.5184565589242647,0.501443
0.9603399433427762,0.5141831068478682,0.50025654
0.9773371104815864,0.5202012423589453,0.49995327
0.8668555240793201,0.5204444771426893,0.50035536
0.8781869688385269,0.5178391103180846,0.500384
0.9050991501416431,0.5240161486221455,0.5003323
0.9660056657223796,0.5206598078233833,0.5005853
0.9560906515580736,0.5235508291412434,0.50112617
0.8611898016997167,0.5312722069443974,0.50062597
0.9674220963172805,0.5015737467800374,0.5000298
0.9730878186968839,0.5144609264584113,0.49931103
0.8356940509915014,0.527713466175078,0.50098777
0.9305949008498584,0.5271633062546761,0.5006403
0.9348441926345609,0.5031300410649742,0.5005722
0.9617563739376771,0.5006356138802891,0.49413854
0.9263456090651558,0.5150297710956873,0.49949974
0.9376770538243626,0.5255619264101896,0.50024474
0.9135977337110481,0.5267425959462266,0.49994642
0.9405099150141643,0.5150458660291686,0.49960697
0.9305949008498584,0.5153210855376549,0.49996203
0.9589235127478754,0.525193408283616,0.49963635
0.9730878186968839,0.50237010891294,0.49912584
0.8852691218130312,0.5109689480231114,0.501085
0.9249291784702549,0.5181816800306172,0.5001075
0.9603399433427762,0.5050889134020382,0.5000423
0.8980169971671388,0.5239045700711159,0.50108826
0.9773371104815864,0.5046959911797125,0.49892944
0.9192634560906515,0.5262180686924927,0.50039387
0.9320113314447592,0.506915968015943,0.50124377
0.9419263456090652,0.5240161486221455,0.50083184
0.9206798866855525,0.5191106590723213,0.50103045
0.9192634560906515,0.5185543231363365,0.4996755
0.9745042492917847,0.5227146193359647,0.4999271
0.9730878186968839,0.499500621817361,0.49959236
