NMI,ARI,ASW
0.003605636315248885,0.5004391272240581,0.49741966
0.0055507013733543135,0.49918843373451677,0.4977596
0.006238720490480943,0.4950905202815597,0.49876928
0.0056103174817875145,0.49240028298911526,0.49590123
0.009025913345959808,0.49387142555768915,0.4979538
0.0021735659611406893,0.49782935605868944,0.49788094
0.003648005768526211,0.4978237383254016,0.49805605
0.010649957422434643,0.5013344670782286,0.4974932
0.008371841820899078,0.5003349539223322,0.4971627
0.005169474250761076,0.5009303369281036,0.49709702
0.006648687189066109,0.5014522083995495,0.49770382
0.00362346478685225,0.5014757266556784,0.4976436
0.00632242071257243,0.49977851430259357,0.49742928
0.014913770628590905,0.5026671453732892,0.4972145
0.005192363290806872,0.49840889298529134,0.4979235
0.007482476217311206,0.501507028458725,0.49838936
0.007735435252593023,0.49694153777376826,0.49729073
0.0025873098446538927,0.4996700047236151,0.49830437
0.0072875265126461945,0.499680572631958,0.49764642
0.004240479552747843,0.4950700052219923,0.4975926
0.0066630418523169746,0.4987036094841035,0.49854994
0.006159947747063299,0.49546415647225306,0.49659643
0.0032793089647343925,0.5008480191005236,0.49607104
0.0018890831040874558,0.49603219200614307,0.49883625
0.010524333036965105,0.5010971018143501,0.49607968
0.0036984791519862506,0.495062945821899,0.49733207
0.0037317051895781918,0.4993706908514785,0.49807584
0.0018963755080131266,0.49866906209473433,0.49827728
0.006570545144192131,0.49811183452867863,0.4980428
0.008668599897556297,0.49955020427201585,0.49579367
0.00679846304761212,0.5040315898974755,0.49768713
0.014114555376782358,0.5126170027494105,0.49952555
0.0029283343462705065,0.49917905484856395,0.49809715
0.004542117316630582,0.4955328455591179,0.4965948
0.00327301370193179,0.49968915386366425,0.49726877
0.00560017798454042,0.5004340721501763,0.4939235
0.009463433639021445,0.5009079156319318,0.4976876
0.005131085437143191,0.49808555990050524,0.49777034
0.0072064624874659455,0.4925988424045382,0.497829
0.003850153661304941,0.49795145920144035,0.49740997
0.003012752995994363,0.4988003505648982,0.4980094
0.009270406317697263,0.5027802911301135,0.49556893
0.005538123769031895,0.4960406628288832,0.49656582
0.004344564113011514,0.49777926307293946,0.49817607
0.012044725689988088,0.496666070503358,0.497341
0.005125116418555244,0.4990173815095404,0.49669147
0.006156408688289325,0.49653141989682686,0.49476802
0.007096887478870176,0.4982746213083435,0.49734166
0.004528023518414115,0.4972456409404051,0.49745834
0.006644839189891831,0.49679110059211856,0.49806067
