NMI,ARI,ASW
0.0029820763104126654,0.49549630835079467,0.49766284
0.0014964956345643774,0.5005378535290066,0.49857983
0.002421015493903609,0.49882887202417564,0.4989149
0.0022528707920219924,0.5026339386569352,0.49742824
0.007156731459281333,0.5002067161705535,0.497657
0.00042173379171728834,0.4977864662177607,0.49922058
0.003010892912776233,0.5004997359842995,0.4980082
0.0018730446365517058,0.5000774374423989,0.4991605
0.0007711901632572237,0.4995824757525598,0.4991471
0.0004439076001651539,0.49974049186543645,0.4983356
0.003635412080796239,0.49846947468442937,0.49770945
0.002232982956730021,0.500559329383654,0.498756
0.0039044623597931346,0.4964171791375462,0.49779
0.0035446775768665484,0.49700354241325456,0.4977517
0.00772935465091394,0.498697887713591,0.49678034
0.0037516881582195915,0.49925543519289245,0.4965169
0.002399806412282772,0.49766420078975115,0.49777535
0.0031290571251093888,0.49702031043346645,0.49939775
0.003477571414733098,0.49619931932918343,0.49769458
0.004124949817545389,0.49869413805353113,0.49790078
0.004802094347224549,0.5011772938978041,0.49866587
0.00047163158050140446,0.4992919578472718,0.4987092
0.0032738050210652,0.4958054503892654,0.4985771
0.015814490183954148,0.5128520785556181,0.49724412
0.0037884681152017367,0.5000866837913863,0.4981007
0.00714694347824479,0.4977835856853274,0.4982971
0.006481294201878772,0.49677359593144094,0.4969029
0.006326660230471451,0.4985123431136487,0.49701688
0.002084278282108387,0.4991414031192321,0.498737
0.002280036193768409,0.5030674406452791,0.49923557
0.004888352243514432,0.4967814773773445,0.49787474
0.004381666421685338,0.4992399979570778,0.49830848
0.002810673728530392,0.4976879426330501,0.4972882
0.003955024160947996,0.49984148856431637,0.49731562
0.006678928255666608,0.5000366964212097,0.49802837
0.0015650862852672573,0.49921426441962613,0.4975219
0.001856063364979534,0.5036510878285227,0.4989058
0.004939159434870061,0.4999854329376854,0.49779686
0.00038607343381572186,0.499430343326726,0.49845162
0.002011227349394929,0.5000633792642678,0.49793038
0.009113323807325324,0.5028266082422309,0.4992617
0.003294209507821264,0.49728505159459224,0.4983893
0.0057641099347859985,0.4974978899868117,0.49890655
0.006397686192033314,0.5003793981455934,0.49774742
0.0034692010564269537,0.5000602860574389,0.4972637
0.0032764445057352812,0.4981761000693859,0.49728075
0.004628998812078622,0.49883507595435866,0.49674296
0.010886480589199918,0.5053337720649161,0.49870035
0.004171011534668889,0.49899477698358435,0.4986556
0.002412266070812252,0.49696035099213987,0.4967173
