F-statistic,p-value,R2
9.828433751311355,0.001,0.1186601424918982
10.395358329760537,0.001,0.12465152183476907
10.160654843495074,0.001,0.12218103456035798
9.37271743237464,0.001,0.11378424464470704
9.813152840047016,0.001,0.11849751523168123
8.364705003096734,0.001,0.10280507995178467
9.167532764221026,0.001,0.1115712308233372
8.797651559306015,0.001,0.10755384038045915
9.107328857570336,0.001,0.11091980441074396
9.071165880515995,0.001,0.11052804944579842
8.993376842773543,0.001,0.1096841865656881
9.70383938284191,0.001,0.11733239297298101
10.457340953022468,0.001,0.1253016311520017
9.363607558038312,0.001,0.11368622423975487
10.131852541892608,0.001,0.1218769007557827
8.549988139493026,0.001,0.1048435240096919
9.904087919257153,0.001,0.1194644096308381
9.443257884246995,0.001,0.11454251234837948
9.09532420111559,0.001,0.11078979576028027
10.113064671118673,0.001,0.12167839931226729
9.671604930176445,0.001,0.11698823239666122
9.865888085453467,0.001,0.11905849696897601
10.316202684098625,0.001,0.1238198855895233
8.748239385264968,0.001,0.10701440729550231
9.308273448068974,0.001,0.11309037424945954
9.078350090777922,0.001,0.11060590375826694
10.45757530521521,0.001,0.125304087339831
9.050962365743196,0.001,0.11030903361496745
9.335582144781643,0.001,0.11338454045743726
8.946587994361678,0.001,0.10917584506358272
9.339347880187196,0.001,0.11342508922680533
10.587445248721028,0.001,0.12666310373785503
9.426252091481432,0.001,0.11435982896589343
9.86708274374614,0.001,0.11907119711524773
9.296612013323974,0.001,0.11296469910351638
9.40244040891964,0.001,0.11410390714474365
7.868193408189028,0.001,0.09729651518828494
10.076919431885283,0.001,0.12129625774276985
9.148116969568337,0.001,0.11136124974060263
9.157117437430157,0.001,0.11145860179921849
9.25341545032877,0.001,0.11249885976974083
9.317404519806171,0.001,0.11318875484666593
8.672762752825275,0.001,0.10618916834088928
10.075557130948011,0.001,0.1212818484631574
9.980717207461746,0.001,0.1202775481261358
9.354669307005286,0.001,0.1135900293902286
9.650218883302292,0.001,0.11675974986742489
9.606828831149171,0.001,0.11629581920867361
10.342203054504402,0.001,0.1240932285860115
9.242887350060558,0.001,0.11238524871724062
