mean_all,mean_intra,mean_inter
24.85631238427074,23.62614082908424,26.305674632571325
24.792400644238644,23.616401640877058,26.17793793155869
24.19330918489152,23.208468858824876,25.35362733985701
24.141487779614646,22.923916555691765,25.576004582682348
24.548942313188633,23.47983673081193,25.80854002052572
24.20911566443938,23.1024413734501,25.51297603396442
24.628790197637624,23.439152036757562,26.030396853431174
24.97962906288915,23.710182808049712,26.475263936134045
24.692955550176684,23.547525036119605,26.042477686440165
24.552895256804085,23.436679131883025,25.867997614344517
24.709891135227338,23.544349458687826,26.083107820067067
24.49533124766386,23.441133343629478,25.73736504197752
24.952425872044667,23.595550920405653,26.551067396699416
24.620771921539674,23.49096076093284,25.95189166413846
25.25573307273964,24.20565958585599,26.49290756552799
24.450913397387176,23.287975773043343,25.821062042709066
24.67829811717053,23.704541742472834,25.825557393796313
25.009561720815956,23.8721050775433,26.34968921026042
25.14328842564603,24.085782535415678,26.389219619708634
24.796706104169846,23.676095192210738,26.116986307349304
24.662912244992405,23.503233422649487,26.02922143834932
24.9447861191301,23.525086707323855,26.61744610117183
24.72792121849514,23.615166331776948,26.03894561799593
25.2695315386344,24.202971359478003,26.52613030544269
24.909489845486277,23.684438561790543,26.352819497627014
24.6547381439454,23.573702904220244,25.92839112261688
24.70473085064397,23.58516684321344,26.02377761293065
25.061315740217246,23.95099410164335,26.36947333794049
24.167912477341428,23.869030227597865,24.520049256670386
24.998116267091124,23.839208525967994,26.363516988775437
25.1786103247258,24.00842285328113,26.557300587393343
25.07734349509484,23.919995849303703,26.440906145277324
24.51826397554951,23.32676837746987,25.922059024778342
24.361013991713964,23.332891011165586,25.57232685969129
25.016535869278695,23.86879540228534,26.368779543499276
24.460487480996573,23.41339799483026,25.694146286911504
24.719280212271187,23.571347229565927,26.071750704453756
24.637622950673187,23.46567366935515,26.0183889406719
23.986849140761596,22.96656075944176,25.18893144873732
25.050452185502383,24.043901449085272,26.236349089240296
24.815430050969212,23.869016634477063,25.930474429426596
24.658748900378693,23.425287186502132,26.111987544435777
25.231905692207757,24.122132935199982,26.53941660921614
24.67931314344024,23.510709923986994,26.05613687373798
24.606435973127624,23.45946875434921,25.9577686225675
25.034797314109852,23.87578778783172,26.400317956922617
24.920933162317446,23.82123544421587,26.21657388042613
24.88483134676082,23.768950828136738,26.199538300022002
24.564194235440105,23.424216415947626,25.907292121671038
24.921324102912767,23.803998870036455,26.23773318811475
