NMI,ARI,ASW
0.14401902923118953,0.6029650013231811,0.5536233
0.5408580444763099,0.7659934022788448,0.55365425
0.5408580444763099,0.7659934022788448,0.54623854
0.8411422703337966,0.9471646667963805,0.5469761
0.5408580444763099,0.7659934022788448,0.54802525
0.3285278473781165,0.5896214530622976,0.5475023
1.0,1.0,0.55496436
0.5966709929417069,0.806920837803119,0.5519247
0.5157395936003554,0.7465827061895254,0.54720485
0.6993260289222768,0.8736988872238021,0.552829
0.5966709929417069,0.806920837803119,0.548944
0.8411422703337966,0.9471646667963805,0.5530682
0.23707544581957143,0.5185706059532247,0.54893917
0.7407462079586322,0.8974308917694831,0.5453157
0.7407462079586322,0.8974308917694831,0.5523085
0.43045513630555626,0.7278323263427795,0.546672
0.13662932764707245,0.60728053943794,0.55178624
0.6947788184659582,0.8972244203436441,0.5462576
0.5966709929417069,0.806920837803119,0.5517789
0.5849187959207012,0.8501792606417912,0.55105567
0.5408580444763099,0.7659934022788448,0.5446676
0.6279437296273573,0.8284532978421661,0.5481738
0.5408580444763099,0.7659934022788448,0.55503184
0.7873817147022486,0.921915872364107,0.544931
1.0,1.0,0.55191016
0.2867586576317791,0.5553140792333272,0.5480459
0.5408580444763099,0.7659934022788448,0.55051315
0.905976857860942,0.973188699849747,0.5567931
0.2867586576317791,0.5553140792333272,0.54730403
0.6993260289222768,0.8736988872238021,0.54756236
0.20033211830961287,0.6134635749002145,0.54930794
0.4104636813749266,0.6597897335357245,0.5476585
1.0,1.0,0.5508118
0.5722200874401401,0.8282304866243708,0.5518852
0.5408580444763099,0.7659934022788448,0.549
0.2867586576317791,0.5553140792333272,0.551584
0.31154676494187783,0.6443563496157919,0.5484702
0.23707544581957143,0.5185706059532247,0.5453356
0.747611836791679,0.921739988750613,0.5518052
0.24896357726368407,0.5267934585814014,0.54666036
0.3140944724541166,0.5775408652000683,0.5463989
0.5408580444763099,0.7659934022788448,0.5562861
0.31154676494187783,0.6443563496157919,0.54953474
0.16810536302246878,0.6182634489682528,0.55943215
0.5157395936003554,0.7465827061895254,0.54627514
0.747611836791679,0.921739988750613,0.55427647
0.480733441322133,0.7658554936045285,0.5507324
0.39256392779732247,0.6444436185546594,0.5516085
0.6279437296273573,0.8284532978421661,0.5530361
0.026548510873450046,0.5309031880033501,0.54659617
