NMI,ARI,ASW
0.5157395936003554,0.7465827061895254,0.5507939
0.6993260289222768,0.8736988872238021,0.5476738
0.42927324624511,0.675799914221655,0.55090725
0.42927324624511,0.675799914221655,0.5464104
0.2548857057174482,0.6107283467258332,0.54917765
0.7407462079586322,0.8974308917694831,0.55484617
0.905976857860942,0.973188699849747,0.558292
0.40773351697491667,0.7098659960067578,0.5429917
0.39256392779732247,0.6444436185546594,0.54781324
0.7873817147022486,0.921915872364107,0.5555812
0.3285278473781165,0.5896214530622976,0.5475022
0.5722200874401401,0.8282304866243708,0.5462435
0.36940134485721804,0.6803514576086833,0.54766345
0.4482565033830051,0.7656068479315705,0.5475802
0.7873817147022486,0.921915872364107,0.54736817
0.5966709929417069,0.806920837803119,0.5517075
0.3285278473781165,0.5896214530622976,0.55035007
0.12983425091135473,0.6009332344632621,0.5476209
0.7407462079586322,0.8974308917694831,0.556069
0.2831488786161355,0.6272466151597684,0.55128634
0.7873817147022486,0.921915872364107,0.5448464
0.7873817147022486,0.921915872364107,0.561589
0.7407462079586322,0.8974308917694831,0.54771733
0.4104636813749266,0.6597897335357245,0.5516483
0.2595629331239424,0.6660783763186394,0.5514576
0.3001862548835713,0.5661055894709649,0.5507334
0.04904661725607929,0.5493135809388544,0.54770064
0.4700157212411595,0.7098318188257675,0.5497702
0.44908760041816076,0.6924788809156145,0.54533774
0.5157395936003554,0.7465827061895254,0.5520278
1.0,1.0,0.55100805
0.3140944724541166,0.5775408652000683,0.5475271
1.0,1.0,0.54915184
0.13662932764707245,0.60728053943794,0.54752946
1.0,1.0,0.54712784
0.3435350337331789,0.602349350002397,0.5486865
0.747611836791679,0.921739988750613,0.5501885
0.8411422703337966,0.9471646667963805,0.54766613
0.42927324624511,0.675799914221655,0.5506717
0.39256392779732247,0.6444436185546594,0.5457652
0.7873817147022486,0.921915872364107,0.55038214
0.5408580444763099,0.7659934022788448,0.5489622
0.5966709929417069,0.806920837803119,0.5562591
0.8411422703337966,0.9471646667963805,0.5470927
0.6279437296273573,0.8284532978421661,0.55574405
0.5966709929417069,0.806920837803119,0.5453747
0.4700157212411595,0.7098318188257675,0.55006033
0.6993260289222768,0.8736988872238021,0.551175
0.03864278662588564,0.5407913626015984,0.5469399
0.10811896556835555,0.5370331622020198,0.5045917
