mean_all,mean_intra,mean_inter
3.0113866885180838,2.662442916791376,2.6499851073273666
2.975967196043222,2.6397876053225198,2.670206291205354
3.33785794680898,3.169982190773947,3.0016206711547255
3.4718898074708857,3.4401384997643425,3.044236230448273
3.0140859760957093,2.7983999261467725,2.633966728518013
3.528528602585163,3.3654724954495165,3.1004813010577688
3.287532108495763,3.1905976121365325,2.787192027926655
2.9068578186818423,2.673283363241815,2.59670876014941
3.311429626682349,3.3594021690370734,2.634987418756118
3.307778360636819,3.238205317707176,2.776402675532084
3.150031304331993,2.8213956722580193,2.953486941694988
2.939625867427638,2.599254094888022,2.655362674044947
3.136707275976941,3.0059407698826446,2.9266059192307003
3.0302777897760205,2.669814156516545,2.6161343551662943
3.157640471696866,3.1158995583221767,2.7400508106331616
3.5032050710561533,3.269681617007457,3.3314763057472727
3.0538376467538457,2.7368612283811835,2.9494307227173846
3.462381545952939,3.253020551687496,3.3001471609793476
3.102542555240569,2.837186249081294,2.9224006390077952
2.936527634834076,2.6393864543558396,2.6752851587546265
3.3510519807935175,3.1761488891878766,3.044915190384347
3.215469245653219,2.884051074559851,2.9158817019704633
3.214703312131042,3.091109053152185,2.9320358156572333
2.969008118671599,2.791450880393128,2.7882424162500548
3.222037725524294,2.8894124050011825,3.108629947899981
3.22057589882544,2.979216266389976,2.993248985382238
3.4552766265287267,3.2072370272514794,3.0658104851430727
3.1156992031365074,2.9289823834244992,2.7039248699210803
3.2217716645109373,2.945479713309306,3.135406743668567
3.561642035756053,3.444933527674158,3.282627766615558
3.0665651455874383,2.8788730517856145,2.625273649396149
3.22670529846084,3.179808188828773,2.7594819116978107
3.276661291595411,3.0690742030938982,3.045972496563841
3.25872549292339,2.933398689471518,3.0263634098577263
3.1982649328580863,2.9540913336821752,2.9864755700148873
3.5332962470951,3.31434060702518,3.2577141556744746
3.049457662011027,3.2312405959290325,2.7856206125361096
3.400574071911378,3.0071040020017796,3.204219495766662
3.2901877914029347,3.0273669778496632,3.0708491164549625
2.8497532955262694,2.5902332971979822,2.6212304827073902
2.745040954829042,2.4716034758935175,2.649801138637051
3.092431245147656,2.8210274204166828,2.8498712105944026
3.3745449297994967,3.099826649005999,3.2648360349125554
3.2715815563610104,3.1325566009036407,3.0507114686481254
3.1423429039912265,2.960038245462691,2.93313458720621
3.356332938866627,2.8126132507146093,3.0881288701538714
3.4743268362026454,3.466897675834211,2.8459261548082337
3.242599325964682,2.902789687823235,2.9114401368267853
3.228467347011425,3.1233872647436676,2.8537357504401117
3.754357397323255,3.4166319560149363,3.6610836920675
