F-statistic,p-value,R2
10.611806303730532,0.001,0.1269175583311978
10.219508243092614,0.001,0.12280183407525545
9.534005606186046,0.001,0.11551608983668979
9.128028584390549,0.001,0.1111438901155536
10.043852845711381,0.001,0.12094637353076608
10.275559219436488,0.001,0.12339225717307672
10.054710256023348,0.001,0.12106128869788156
9.228785753936586,0.001,0.11223302970267648
9.627463801753775,0.001,0.1165165110822321
9.65611420903953,0.001,0.1168227456787886
9.75546457810915,0.001,0.11788302594690174
9.855326282571426,0.001,0.11894620086294305
8.619560396529282,0.001,0.10560655257946983
10.41312193140425,0.001,0.12483793545058297
9.181667460246151,0.001,0.11172403461742379
9.457344122623198,0.001,0.11469377559091741
9.34327404403136,0.001,0.11346736151194618
8.766630621903719,0.001,0.10721526073932788
9.633603979797849,0.001,0.1165821592648078
9.710869397396815,0.001,0.11740741535117327
9.723708792261366,0.001,0.11754440092476849
10.800944778944038,0.001,0.12888810272289317
9.13928668704571,0.001,0.11126571772977276
8.443298584815253,0.001,0.10367088184698683
9.353013185815533,0.001,0.11357220366317446
9.26628122742157,0.001,0.11263765772765803
11.233231019435932,0.001,0.13335866241251013
10.140500184899048,0.001,0.12196823644730591
8.860898054751868,0.001,0.10824335263003518
9.254975224226971,0.001,0.11251568916041758
10.101676647627015,0.001,0.12155803655395285
9.927031801871484,0.001,0.11970803230470203
9.301070937653698,0.001,0.11301275708428662
9.67200195032345,0.001,0.11699247293098373
9.4989110891833,0.001,0.11513983595389217
9.972824111181959,0.001,0.1201938612794301
4.290972177619951,0.001,0.055517120004119014
10.410287243532904,0.001,0.12480819318051264
9.640468189188525,0.001,0.11665553693522931
8.900521930081116,0.001,0.1086747888820481
8.236119710375302,0.001,0.10138494723454156
10.236959757326286,0.001,0.12298574800391189
9.498353787094917,0.001,0.11513385844773946
9.001767751271148,0.001,0.10977528897395761
8.94021048759407,0.001,0.10910651113042524
11.629581508177603,0.001,0.13741745263213734
9.720174568564742,0.001,0.11750669796408524
10.68773427814396,0.001,0.1277096861365882
9.469638245528502,0.001,0.11482575220392634
8.899822887584424,0.001,0.10866718112199471
